Date Purchased,Receipt Number,Customer Name,Customer Address,Phone Number,Email,Store Location,Product Name,Product Code,Bar Code,Material Name,Color,Weight,Supplier,Lot Number,Price,Quantity,Tax,Total Price
2025-04-21,55afb783-79ba-49db-abe1-610b28a3df6e,Michael May,"2096 Amanda Fords, Reedport, 27691",884-183-4374x01827,michael.may@gmail.com,"9559 Barrett Bypass, Jacquelinestad, 01536",Transparent PETG Filament,PET-861,5.12543E+12,PETG,Clear,750,PrintPro,L7029,33.1,4,9.27,141.67
2025-04-21,75e913d8-2a53-4bd6-a55f-daa5756e3fd6,Stephen Johnston,"6734 Burke Orchard, Evansbury, 66949",664-969-0282,stephen.johnston@yahoo.com,"839 David Isle, North Kyleberg, 45865",Flexible TPU Filament,TPU-476,0232441233611,TPU,Yellow,750,3DFilaments,L4060,34.88,4,9.77,149.29
2025-04-21,ea224efd-65ef-4c84-806e-6481996337aa,Jennifer Moore,"507 Melvin Mountains, Halefort, 88114",(731)625-2654x6968,jennifer.moore@gmail.com,"7903 Katrina Land, Matthewtown, 80529",Flexible TPU Filament,TPU-658,1.3273E+12,TPU,Purple,750,PrintPro,L7955,22.36,2,3.13,47.85
2025-04-21,7344e407-e880-41f9-8d6b-4aa0ce9fbfeb,Destiny Simmons,"4670 Mullen Manor, East Raymond, 68310",715-160-2529,destiny.simmons@hotmail.com,"7076 Wise Hollow, Greenville, 79620",Pro ABS Filament,ABS-413,8.57585E+12,ABS,Green,750,PrintPro,L2311,29.83,3,6.26,95.75
2025-04-21,250768f2-ba0e-4d56-a045-1dbd1835e89b,Edward Rogers,"943 Graham Mountain, Billfort, 60826",(095)465-4084x245,edward.rogers@yahoo.com,"75409 Michael Camp, Wrightland, 70622",Flexible TPU Filament,TPU-557,7.64579E+12,TPU,Yellow,1000,ProtoPolymers,L3730,40.68,3,8.54,130.58
2025-04-21,04cac3d1-3506-4337-a83d-21a9014b069c,Mark Johnson,"168 Matthew Route, Robertotown, 24609",001-416-139-4498x8305,mark.johnson@hotmail.com,"3642 Mason Cape, Browningport, 36241",Standard PLA Filament,PLA-176,6.2448E+12,PLA,Red,1000,3DFilaments,L8126,28.23,1,1.98,30.21
2025-04-21,27e9184f-0791-4b35-b7a6-3918acac1f3b,Jeffrey Carr,"979 Walters Isle, Alvarezside, 02148",555-727-7382x64609,jeffrey.carr@gmail.com,"785 Jared Pines, Kevinmouth, 59679",Transparent PETG Filament,PET-135,9.9296E+12,PETG,Orange,750,MakerStuff,L1510,24.27,4,6.8,103.88
2025-04-21,6669f679-2d78-404b-9f93-55acec8566f0,Veronica Brooks,"269 Collin Forge, North Ashley, 23913",(686)536-9455,veronica.brooks@hotmail.com,"58886 Michele Park, Mitchellmouth, 21075",Standard PLA Filament,PLA-719,4.08572E+12,PLA,White,500,MakerStuff,L7001,30.85,1,2.16,33.01
2025-04-21,cdbe6de6-1c74-4dfd-a431-6e6c800e1610,Jacob Johnson,"29981 Dougherty Islands, East Ashley, 62355",+1-150-968-8327x53273,jacob.johnson@yahoo.com,"41039 Stevens Spur, Fritzburgh, 60978",Standard PLA Filament,PLA-687,9.52371E+12,PLA,White,1000,ProtoPolymers,L7077,31.15,1,2.18,33.33
2025-04-22,54a6368b-71d6-4744-b06f-06814b9842c5,Chad Butler,"8198 Samuel Views, West Lisaton, 48129",(876)112-4912x5652,chad.butler@gmail.com,"3415 Stephen Station, Goodwinview, 45385",Standard PLA Filament,PLA-355,7.4949E+12,PLA,White,1000,3DFilaments,L7521,29.42,3,6.18,94.44
2025-04-22,dd8b6c69-60c3-46eb-9fd6-39e685f970f7,Nicole Elliott,"442 Alvarez Mill, Ericberg, 19706",+1-464-303-9429x045,nicole.elliott@hotmail.com,"867 Teresa Row, New Melissa, 41696",Standard PLA Filament,PLA-368,7.28728E+12,PLA,Blue,500,MakerStuff,L9176,35.52,1,2.49,38.01
2025-04-22,9bf072e7-fab8-4bb6-8a4c-b2312d6c18d0,Jamie Hernandez,"135 Stevens Route, Port Juliehaven, 30434",001-350-615-8148x8810,jamie.hernandez@yahoo.com,"833 Robles Falls, East Hannah, 60278",Pro ABS Filament,ABS-810,4.84131E+12,ABS,Green,1000,ProtoPolymers,L4515,49.88,3,10.47,160.11
2025-04-22,4cb50736-a531-4be0-b391-4a3648a436ae,John Gill,"7180 Tyler Cliffs, South Darren, 11430",318.939.7490x9617,john.gill@hotmail.com,"99704 Guzman Park, West William, 67898",Flexible TPU Filament,TPU-276,4.83549E+12,TPU,Yellow,500,PrintPro,L3223,45.57,4,12.76,195.04
2025-04-22,794954db-fb2c-4f68-8437-2286f4eabfa5,Adam Barry,"772 Cameron Meadows, Codymouth, 45384",+1-823-133-4845x8714,adam.barry@hotmail.com,"92523 Floyd Walk, New Elaine, 43188",Flexible TPU Filament,TPU-407,9.64347E+12,TPU,Yellow,500,3DFilaments,L6692,41.28,3,8.67,132.51
2025-04-22,0bc6a71b-f25b-46a6-b89c-2ef6f3b93ebe,Maria Stewart,"6966 Kathryn Lodge, South Michaelberg, 60386",001-403-344-5056x65883,maria.stewart@gmail.com,"874 Charles Estates, Jennifershire, 62088",Standard PLA Filament,PLA-305,6.735E+12,PLA,White,1000,MakerStuff,L6922,35.25,1,2.47,37.72
2025-04-22,05ec647e-eec4-42d0-bf66-02259a86a2f5,Amanda Kim,"1721 Rowland Street, Hollowayberg, 77808",938-173-5984x8840,amanda.kim@gmail.com,"55732 Mcdonald Mount, Masonview, 33971",Standard PLA Filament,PLA-578,2.16667E+12,PLA,White,500,ProtoPolymers,L1430,30.82,3,6.47,98.93
2025-04-22,d4066625-9faa-4180-81a0-69a24b37617d,Ariel Forbes,"587 Andrews Roads, Lake Charlesland, 73677",001-182-819-7931x64772,ariel.forbes@hotmail.com,"1295 Rose Square, Prestonfurt, 75833",Flexible TPU Filament,TPU-638,6.00356E+12,TPU,Purple,500,PrintPro,L2077,29.27,4,8.2,125.28
2025-04-22,66308af8-7044-4b51-b262-4be80c994ec1,Stephen Ortega,"592 Kendra Ford, Huntertown, 70417",+1-028-515-5333x426,stephen.ortega@yahoo.com,"35027 Mary Lane, South Mikaylaborough, 50362",Transparent PETG Filament,PET-560,3.36911E+12,PETG,Orange,750,PrintPro,L3053,49.16,1,3.44,52.6
2025-04-22,7845a524-b1f0-4f04-a3e5-7b5027dfc6e0,Katherine Martinez,"9556 Jason Course, Timothyhaven, 15180",006.661.5541x643,katherine.martinez@hotmail.com,"67045 Donald Gateway, New Albert, 68477",Flexible TPU Filament,TPU-886,0093459626228,TPU,Yellow,1000,3DFilaments,L3102,46.33,2,6.49,99.15
2025-04-22,db2c04c0-6a42-49c3-bbbe-0e9d76e51a12,Sharon Sanford,"251 Anthony Ford, Richardstad, 35258",+1-500-507-0260x869,sharon.sanford@hotmail.com,"221 Michael Fork, South Vanessaville, 62850",Standard PLA Filament,PLA-268,8.72905E+12,PLA,White,750,PrintPro,L3034,35.53,3,7.46,114.05
2025-04-22,fac284dd-32a9-4261-8b50-5aa30c4aef81,Michael Austin,"177 David Passage, Port Sheri, 30064",+1-116-491-3342x45798,michael.austin@hotmail.com,"425 Brooks Drive, Lake Rebeccafurt, 83322",Standard PLA Filament,PLA-966,2.02033E+12,PLA,White,750,MakerStuff,L6669,48.41,3,10.17,155.4
2025-04-23,73db49d0-4e99-4b76-98fd-e70bdf9107d5,Mia Lopez,"673 Howell Plains, Wilsonview, 86413",001-855-245-7871x58415,mia.lopez@yahoo.com,"082 Jeremy Mount, North Andreaport, 17055",Standard PLA Filament,PLA-729,6.81827E+12,PLA,Blue,750,MakerStuff,L5496,23.75,3,4.99,76.24
2025-04-23,8e461d8b-b555-46ee-8057-1cf3132ab649,Jessica Gomez,"298 Lauren Lake, Lake Stacey, 70083",(521)293-2896,jessica.gomez@gmail.com,"0646 English Mountain, Derekport, 00547",Flexible TPU Filament,TPU-962,4.39911E+12,TPU,Purple,500,MakerStuff,L3526,25.13,3,5.28,80.67
2025-04-23,61aa189d-0a7d-4de0-bcea-e86bf311a3a1,Peter Moore,"6933 Jones Harbor, South David, 97449",001-237-245-0184,peter.moore@hotmail.com,"97374 Amber Ridge, Hernandezmouth, 36166",Standard PLA Filament,PLA-766,4.17693E+12,PLA,Red,500,PrintPro,L1744,48.45,3,10.17,155.52
2025-04-23,f43e075b-a486-47d4-8b29-5e19d694a527,Whitney Morrison,"537 Fisher Route, Port Kaylaview, 33487",+1-856-451-0173x9739,whitney.morrison@yahoo.com,"417 Obrien Ways, Williamsville, 77878",Pro ABS Filament,ABS-757,1.91136E+12,ABS,Black,1000,ProtoPolymers,L1496,34.93,3,7.34,112.13
2025-04-23,5a0fdf61-5571-4266-96c0-2601db4d2d18,Deborah Alexander,"9806 Caldwell Burg, New Henry, 83144",146-074-5553x47057,deborah.alexander@hotmail.com,"423 Yang Terrace, Kimberlyburgh, 66015",Pro ABS Filament,ABS-805,9.83541E+12,ABS,Green,750,MakerStuff,L7653,28.91,1,2.02,30.93
2025-04-23,d087dc98-bc7d-4017-b4c1-540bd8528abb,Katherine Harris,"755 Huang Throughway, East Marcus, 15112",948.848.8269,katherine.harris@hotmail.com,"31196 Thomas Junctions, Randyfurt, 14083",Standard PLA Filament,PLA-448,4.99154E+12,PLA,Red,500,ProtoPolymers,L7809,34.52,2,4.83,73.87
2025-04-23,d3d39ff9-dc25-45f1-9258-7a1a226e1ecb,Anthony Walker,"333 Wong Forge, North Kenneth, 03223",+1-776-889-3628x969,anthony.walker@yahoo.com,"454 Wood Freeway, Amberland, 91359",Standard PLA Filament,PLA-878,3.89219E+12,PLA,White,750,3DFilaments,L6658,49.25,2,6.9,105.4
2025-04-23,4dfe448c-acb7-4476-b27c-172189d44ce2,Jennifer Robbins,"837 Andrews Center, Montgomeryfort, 77972",(120)878-0572x15149,jennifer.robbins@yahoo.com,"097 Padilla Dale, Lewismouth, 41110",Transparent PETG Filament,PET-373,5.39863E+12,PETG,Clear,1000,PrintPro,L6228,27.24,1,1.91,29.15
2025-04-23,73a469a5-56f7-46bb-94e1-aabda20cc4ba,Jennifer Howard,"19186 Jessica Gateway, Port Howard, 85620",151.169.6667x2521,jennifer.howard@yahoo.com,"2647 Jack Locks, East Michael, 85334",Flexible TPU Filament,TPU-984,1.84091E+12,TPU,Yellow,500,MakerStuff,L2586,21.51,4,6.02,92.06
2025-04-23,19875a42-e675-435a-aad9-c36084bbaf7a,Tamara Rice,"56409 Villarreal Extensions, Lake Christine, 24328",-9917,tamara.rice@hotmail.com,"70908 Lindsay Inlet, Danielburgh, 77847",Transparent PETG Filament,PET-294,7.39296E+12,PETG,Orange,500,MakerStuff,L6364,48,3,10.08,154.08
2025-04-23,c54f447e-c94e-42f0-be06-8b4e7f63abb8,Cameron Sanchez,"37360 Brown Neck, Port Aprilmouth, 69620",001-988-683-4527,cameron.sanchez@gmail.com,"6666 Tracy Overpass, West Annafurt, 40595",Standard PLA Filament,PLA-123,4.08031E+12,PLA,White,750,ProtoPolymers,L9171,46.36,4,12.98,198.42
2025-04-23,66e6c48a-d679-4ab4-aae6-c3da5f2d38b8,Jocelyn Ferguson,"46358 Madison Spur, Rodgershaven, 23869",503.172.3513x73990,jocelyn.ferguson@gmail.com,"3140 Donna Village, Traceyfurt, 30434",Standard PLA Filament,PLA-149,0229394694347,PLA,Blue,750,ProtoPolymers,L4944,26.44,3,5.55,84.87
2025-04-24,780d90b6-0923-41d9-bedc-eb6584aa6e12,Robert Smith,"6437 Greene Road, Williamsmouth, 17394",+1-311-127-1285x24648,robert.smith@yahoo.com,"9411 Carson Flats, New Meghanborough, 17162",Standard PLA Filament,PLA-967,7.11306E+12,PLA,Red,750,ProtoPolymers,L8710,28.56,1,2,30.56
2025-04-24,1c82780f-0e84-4070-914b-30a9f6d4461c,Nathan Rodgers,"9083 Jenny Cape, East Matthewview, 23507",(730)662-4813x235,nathan.rodgers@hotmail.com,"707 Megan Rapids, Angelaberg, 72213",Standard PLA Filament,PLA-474,1.68809E+12,PLA,Blue,750,MakerStuff,L5333,41.82,4,11.71,178.99
2025-04-24,690e1a7e-75be-4ba7-8ae4-e09624dc1ee5,Gabrielle Smith,"90691 Kathleen Camp, North Deborahfort, 75407",+1-649-673-7945x7727,gabrielle.smith@hotmail.com,"3242 Kidd Estates, Jodychester, 39803",Standard PLA Filament,PLA-175,8.36254E+12,PLA,Red,750,PrintPro,L4189,30.87,3,6.48,99.09
2025-04-24,9140a95d-62ce-4959-b4da-1f50b1a7fe09,Stephanie Ford,"5628 John Station, New James, 96092",+1-957-865-4362x71874,stephanie.ford@hotmail.com,"0335 Donna Path, Whitemouth, 03625",Transparent PETG Filament,PET-231,2.49269E+12,PETG,Orange,1000,ProtoPolymers,L5582,44.75,1,3.13,47.88
2025-04-24,68e0c800-9e48-4e45-a904-ee42884526f5,Miranda Anderson,"5998 Erica Turnpike, North Andrewton, 43952",553-234-1595,miranda.anderson@hotmail.com,"7524 Garcia Points, East Frank, 16025",Standard PLA Filament,PLA-873,2.88743E+12,PLA,Blue,750,3DFilaments,L6555,36.72,3,7.71,117.87
2025-04-24,fb66bcaf-47be-40eb-836f-ad3831286dc8,Nicole Kennedy,"2095 Richards Falls, Shannonfort, 88550",001-551-512-2946,nicole.kennedy@gmail.com,"35415 Smith Ramp, Freystad, 33624",Standard PLA Filament,PLA-240,8.0752E+12,PLA,White,500,ProtoPolymers,L9193,21.2,1,1.48,22.68
2025-04-24,e9d0c2ec-aa8d-404c-8e33-9ee015b52510,Billy Brady,"715 David Road, Lake Ashleyport, 50396",766.046.5586,billy.brady@yahoo.com,"525 Tran Overpass, Josephmouth, 88556",Transparent PETG Filament,PET-435,5.81021E+12,PETG,Clear,750,ProtoPolymers,L3440,38.18,2,5.35,81.71
2025-04-24,b4ce5f31-9aff-48af-becc-0177fce8f3f0,Ashley Young,"10059 Eric Road, Welchmouth, 87655",910-231-2110,ashley.young@yahoo.com,"330 Paul Road, South Lisa, 93331",Transparent PETG Filament,PET-825,2.74907E+12,PETG,Clear,500,ProtoPolymers,L5902,37.8,4,10.58,161.78
2025-04-24,ea1b248f-ea94-4306-8579-8f5d969040b0,Jose Humphrey,"311 Jacob Islands, East Ralph, 78136",968-436-4538x0442,jose.humphrey@gmail.com,"17509 Miller Track, Smithland, 42234",Pro ABS Filament,ABS-526,5.91946E+12,ABS,Green,750,PrintPro,L7035,29.93,1,2.1,32.03
2025-04-24,28876b7f-6469-4f53-bf50-85e7058cdd44,Kathryn Edwards,"339 Brad Knoll, Marshallmouth, 43016",(777)226-6025x6265,kathryn.edwards@gmail.com,"2292 Cody Lock, Hernandezmouth, 26421",Pro ABS Filament,ABS-838,4.84338E+12,ABS,Green,1000,PrintPro,L8775,27.96,2,3.91,59.83
2025-04-24,f8f79639-e6de-4c16-aa6d-ccb6a24565d4,Tanya Brown,"15794 Joe Park, South Tracy, 40872",+1-254-969-1928x4552,tanya.brown@yahoo.com,"710 Wood Gateway, West Haley, 41465",Standard PLA Filament,PLA-251,7.48595E+12,PLA,Red,1000,ProtoPolymers,L3793,35.72,4,10,152.88
2025-04-24,302d8d1f-a555-4fa1-8f8b-e8bdd2fa9b0a,Chelsea Li,"79705 Patrick Drive, Christopherfort, 61146",+1-417-634-2507x330,chelsea.li@yahoo.com,"9782 Frye Oval, Cassandraside, 26723",Pro ABS Filament,ABS-528,9.91404E+12,ABS,Black,500,PrintPro,L4125,20.56,3,4.32,66
2025-04-25,a0fef51e-0684-4438-8cd5-219a6001e75d,Jackie Farrell,"4324 Anthony Row, Millermouth, 19849",682.975.1474x397,jackie.farrell@yahoo.com,"92501 Mindy Plaza, Woodmouth, 94938",Standard PLA Filament,PLA-993,6.56259E+12,PLA,White,750,MakerStuff,L7723,35.04,4,9.81,149.97
2025-04-25,0d6f885a-0633-4f7f-8ec4-6aabaefb4b37,Nicole Brown,"271 Donald Cove, Lake Jimmy, 99415",(551)651-7680x866,nicole.brown@hotmail.com,"81372 Kathryn Ways, Jeremyton, 85010",Standard PLA Filament,PLA-778,3.70033E+12,PLA,Red,1000,MakerStuff,L9498,26.21,3,5.5,84.13
2025-04-25,f7bd7750-9a76-40dd-b20f-228807609502,Katelyn Santiago,"84706 Billy Radial, East Jeromefort, 01438",(195)826-3280x944,katelyn.santiago@hotmail.com,"8623 Cook Islands, Philipport, 59699",Flexible TPU Filament,TPU-645,8.63211E+12,TPU,Yellow,1000,ProtoPolymers,L6140,48.69,4,13.63,208.39
2025-04-25,00009f1e-ee1e-4dbf-8634-0607f260a3ed,Marissa Craig,"457 Deborah Forks, Jaytown, 41120",3253765769,marissa.craig@gmail.com,"7894 Chris Coves, Port Anthonyton, 01970",Transparent PETG Filament,PET-352,4.76921E+12,PETG,Clear,1000,3DFilaments,L5331,38.29,2,5.36,81.94
2025-04-25,93a69684-0365-49fc-b910-70e02cce4cce,Charles Butler,"40142 Bryant Union, North Samantha, 98052",+1-072-011-3798x44097,charles.butler@gmail.com,"231 Gregory Burgs, South Ryanmouth, 54558",Pro ABS Filament,ABS-889,0144734043374,ABS,Green,1000,3DFilaments,L4684,48.23,3,10.13,154.82
2025-04-25,5532a5c2-233c-490a-a280-70d140d1bc31,Lisa Forbes,"96873 Justin Corners, Stephenfort, 71881",(558)825-5629,lisa.forbes@yahoo.com,"7542 Lowe Lodge, Susanland, 79426",Pro ABS Filament,ABS-673,5.77821E+12,ABS,Green,1000,MakerStuff,L9011,29.5,3,6.2,94.7
2025-04-25,f822c3b6-cb28-49c6-a4a7-ad110027112a,Cynthia Garner,"236 Madeline Creek, New Daletown, 33887",-6817,cynthia.garner@hotmail.com,"3956 Jeremiah Row, Mooreborough, 94375",Pro ABS Filament,ABS-938,8.17214E+12,ABS,Green,750,PrintPro,L9899,31.38,4,8.79,134.31
2025-04-25,6c362d23-1916-4984-8510-c97a89fd09b5,Stephanie Lee,"04132 Carl Mission, South Shirleyfurt, 01886",001-945-653-4699x799,stephanie.lee@gmail.com,"707 Bell Glens, Callahanfurt, 99187",Transparent PETG Filament,PET-454,9.95706E+12,PETG,Clear,500,3DFilaments,L1689,28.62,1,2,30.62
2025-04-25,4a5039e6-0a31-49f7-a9a9-bbf0da8295a0,Christopher Sanchez,"176 Allen Mountains, West Kylemouth, 28885",+1-610-290-8718x274,christopher.sanchez@hotmail.com,"680 Richards Square, Thompsonmouth, 38956",Flexible TPU Filament,TPU-675,9.56121E+12,TPU,Yellow,1000,3DFilaments,L8849,26.41,3,5.55,84.78
2025-04-25,e0b641d0-4345-429c-9655-8df410af54cc,Kimberly Roman,"60423 Glenn Prairie, Perezmouth, 92353",122-299-0775,kimberly.roman@hotmail.com,"0858 Robert Bypass, Samuelchester, 09274",Pro ABS Filament,ABS-753,5.76832E+12,ABS,Green,500,PrintPro,L4920,27.26,2,3.82,58.34
2025-04-25,7a70425b-7989-478e-a9fe-494e304c7b39,Elizabeth Griffin,"584 Jones Turnpike, New Robert, 73857",3324260508,elizabeth.griffin@gmail.com,"84980 Beard Dam, Samanthafort, 28492",Pro ABS Filament,ABS-202,7.31269E+12,ABS,Black,500,PrintPro,L7771,29.9,4,8.37,127.97
2025-04-25,6ec8261b-1336-44de-85e9-d3c37f4423d5,Michelle Jones,"192 Courtney Loop, Sharonview, 53767",6056035679,michelle.jones@gmail.com,"279 Lucas Throughway, East Carol, 38200",Standard PLA Filament,PLA-588,9.06181E+12,PLA,White,500,MakerStuff,L7666,39.58,4,11.08,169.4
2025-04-26,30f6d8b6-90e6-4aa4-bd4a-49aee83f6a2a,Steven Roman,"4895 Wyatt Mountains, Hughesshire, 91628",-3031,steven.roman@hotmail.com,"144 Baxter Ranch, West Sara, 42989",Pro ABS Filament,ABS-767,5.43586E+12,ABS,Black,750,3DFilaments,L5676,39.37,1,2.76,42.13
2025-04-26,8cf70470-fda8-477a-af4b-d7a8746b302f,Pamela Taylor,"435 Harris Mountain, North Jenny, 38703",+1-339-527-5367x4978,pamela.taylor@yahoo.com,"49141 Li Lock, North Jacobview, 65388",Pro ABS Filament,ABS-137,9.48963E+12,ABS,Black,1000,PrintPro,L3868,32.53,2,4.55,69.61
2025-04-26,621e1d14-d33b-45e6-b765-f8a0ce4307c4,Thomas Hughes,"22150 Melanie Harbors, New Amandaberg, 13069",001-630-900-1594x4633,thomas.hughes@gmail.com,"994 Randall Drive, New Breannabury, 23024",Transparent PETG Filament,PET-405,3.89022E+12,PETG,Orange,750,MakerStuff,L5742,46.29,1,3.24,49.53
2025-04-26,71335445-d695-447a-a34d-75499d9a70e1,John Russell,"79223 Rodriguez Garden, Ryanfurt, 58980",311.677.2696,john.russell@gmail.com,"437 Clarke Pine, Marcfort, 67027",Standard PLA Filament,PLA-237,9.3522E+12,PLA,Blue,750,3DFilaments,L8444,49.66,4,13.9,212.54
2025-04-26,3a843b35-c2bd-4805-8c48-52175d549496,Michael Hill,"436 Yu Spur, Lake Heidi, 59777",001-069-556-0767x616,michael.hill@yahoo.com,"3454 Moore Forges, Port Barry, 50497",Flexible TPU Filament,TPU-266,1.2198E+12,TPU,Purple,750,3DFilaments,L4159,44.25,3,9.29,142.04
2025-04-26,d034ce89-8364-4560-85b7-e83cc42f7d59,Kelly Garrison,"2364 Abigail Fort, New Brettburgh, 38281",-10175,kelly.garrison@yahoo.com,"81785 Eric Ferry, Port Alan, 23018",Flexible TPU Filament,TPU-909,0880622072230,TPU,Yellow,1000,3DFilaments,L4050,20.41,3,4.29,65.52
2025-04-26,7fee16c1-dba1-47ce-80ce-9afc2ab9aa52,Michelle Flowers,"473 Thompson Creek, East Danielle, 99396",1620478768,michelle.flowers@hotmail.com,"687 Hartman Ports, Waltonhaven, 53936",Pro ABS Filament,ABS-946,2.03195E+12,ABS,Green,1000,MakerStuff,L3875,38.32,4,10.73,164.01
2025-04-26,a747520f-e315-4b34-a2f5-63b1e8cdea8a,Kevin Johnson,"3036 Shannon Ramp, Lake Laura, 52452",203.747.6775,kevin.johnson@gmail.com,"2603 Penny Courts, Nathanielstad, 61461",Transparent PETG Filament,PET-289,6.19459E+12,PETG,Orange,1000,3DFilaments,L2421,32.01,1,2.24,34.25
2025-04-26,bb404bc8-709a-42bc-b6da-79bba91e25a1,Mark Collins,"201 Julie Points, Brianhaven, 29165",+1-850-765-9759x5450,mark.collins@hotmail.com,"177 Gallagher Camp, East Sarahfurt, 43774",Standard PLA Filament,PLA-341,4.2232E+12,PLA,White,750,3DFilaments,L5064,20.19,4,5.65,86.41
2025-04-26,476a3991-aebe-47a2-8521-e25e96fbcb7e,Kevin Mckay,"69362 Payne Glens, North Vickie, 21917",4713727117,kevin.mckay@yahoo.com,"574 Welch Islands, Lake Evelyn, 94422",Flexible TPU Filament,TPU-367,9.33067E+12,TPU,Yellow,750,3DFilaments,L5947,37.46,1,2.62,40.08
2025-04-26,1e4415f4-5ed1-4afe-b006-296b5572fd41,Brett Vargas,"1283 Nicole Gateway, Steinville, 91908",-6937,brett.vargas@gmail.com,"715 Ryan Via, Moorefort, 04511",Transparent PETG Filament,PET-414,4.37769E+12,PETG,Clear,1000,MakerStuff,L2017,40.02,4,11.21,171.29
2025-04-26,1b87a428-7d88-4d25-be54-c772d2fe2d04,Cheryl Martin,"95961 Christopher Underpass, East Amberfort, 12600",001-200-720-2455x910,cheryl.martin@gmail.com,"5109 Vanessa Ridges, Port Sandraburgh, 51732",Standard PLA Filament,PLA-476,4.94982E+12,PLA,White,750,3DFilaments,L2923,39.15,3,8.22,125.67
2025-04-27,51e844c9-b00e-4c67-952d-ad08c536c0a2,Melissa Moore,"817 Hannah Bypass, Phelpsburgh, 91584",758.446.6345x3372,melissa.moore@hotmail.com,"01091 Daniel Mission, East Jennifer, 37525",Pro ABS Filament,ABS-525,9.37662E+12,ABS,Black,500,MakerStuff,L8834,24.59,3,5.16,78.93
2025-04-27,5f7e7e7d-9d68-4315-8cda-78e257cc6c2a,Michael Myers,"1004 Lopez Parks, Barrettfurt, 93449",725-659-2024x61752,michael.myers@gmail.com,"38974 Jennifer Mall, Port Albertstad, 93741",Flexible TPU Filament,TPU-638,5.01783E+12,TPU,Purple,750,MakerStuff,L5054,40.4,1,2.83,43.23
2025-04-27,87dec2ea-0118-42a5-83ef-054265126fe3,Peter Rice,"993 Carrillo Street, South Tamarashire, 72213",870-450-6917x6799,peter.rice@gmail.com,"9374 Snow Walk, Port Jeromeshire, 33811",Flexible TPU Filament,TPU-163,3.03736E+12,TPU,Yellow,1000,3DFilaments,L2279,47.51,1,3.33,50.84
2025-04-27,b109e971-8ad5-4402-bf75-659e4f3ae530,Lisa Payne,"0849 Tyler Prairie, New Donna, 38191",001-136-852-8306x15370,lisa.payne@gmail.com,"42446 Rebecca Ford, West Connor, 38351",Flexible TPU Filament,TPU-974,8.1121E+12,TPU,Purple,1000,MakerStuff,L9792,24.49,3,5.14,78.61
2025-04-27,a3327e99-9efe-46c5-b0ad-41bb2ae2c9d1,Matthew Mason,"781 Contreras Harbors, West Kristinastad, 23621",(384)091-1225x2883,matthew.mason@yahoo.com,"505 Sparks Meadows, Port Williamfurt, 28335",Flexible TPU Filament,TPU-193,7.91379E+12,TPU,Purple,750,PrintPro,L4365,41.5,4,11.62,177.62
2025-04-27,f6cdd0d1-aa31-422b-8cda-3e1cf0657d73,Benjamin Lopez,"505 Perry Villages, West Michelleland, 18075",988-192-7788,benjamin.lopez@hotmail.com,"1905 Larry View, Carterville, 07698",Flexible TPU Filament,TPU-567,2.46246E+12,TPU,Purple,750,PrintPro,L8429,23.95,4,6.71,102.51
2025-04-27,bdb85b97-44e0-4787-9550-f4eaa86bf8b5,Kyle Evans,"04521 Sarah Rapids, West Danielview, 44250",129-391-3044x88189,kyle.evans@hotmail.com,"484 Paula Terrace, West Samanthachester, 12686",Standard PLA Filament,PLA-360,0211901707565,PLA,Red,1000,ProtoPolymers,L6049,41.69,4,11.67,178.43
2025-04-27,e3bab56c-db2b-4d4f-9dcb-65be3fc0796e,Amber Baker,"831 Jackson Run, Lake Lisafort, 29129",001-228-360-8493x7830,amber.baker@yahoo.com,"96384 Taylor Ramp, Bartlettport, 35806",Standard PLA Filament,PLA-817,1.6497E+12,PLA,Red,1000,MakerStuff,L2196,21.35,3,4.48,68.53
2025-04-27,5a69e2c6-63a3-4592-b4ef-a156255ab787,Barbara Olsen,"132 Jerry Gateway, Lake Charlesfurt, 17928",419.031.0615,barbara.olsen@gmail.com,"2215 Rowland Lane, Scottborough, 83738",Standard PLA Filament,PLA-132,3.37746E+12,PLA,Blue,1000,PrintPro,L2130,49.57,4,13.88,212.16
2025-04-27,194d397d-b09d-4d19-813b-4e2085a3a473,Bryan Small,"78436 Nicole Divide, Joshuachester, 02305",819.754.3734x7642,bryan.small@yahoo.com,"72037 Robinson Plaza, North Joseph, 49106",Pro ABS Filament,ABS-483,4.84602E+12,ABS,Green,750,MakerStuff,L3218,42.96,4,12.03,183.87
2025-04-27,3dbd210b-c249-4241-b8ac-9c5e5b5c87cf,Katherine Barnett,"998 Courtney Pines, East Susanmouth, 90893",001-869-507-3214x64493,katherine.barnett@hotmail.com,"9995 Noah Road, East Mark, 44560",Transparent PETG Filament,PET-769,8.57368E+12,PETG,Orange,750,ProtoPolymers,L7154,22.4,2,3.14,47.94
2025-04-27,7d531cdc-d790-4117-ad1d-4adb01a0960b,Robert Williams,"6811 Higgins Forges, East Nathan, 05300",096-149-7315x391,robert.williams@gmail.com,"9830 Barker Plains, Lake Katherine, 96008",Transparent PETG Filament,PET-845,3.65119E+12,PETG,Clear,500,MakerStuff,L9802,31.78,2,4.45,68.01
